Type;ANNEE;DateEvenement;Nombre
Naissances;1902;19020925;8
Naissances;1902;19020926;22
Naissances;1902;19020927;15
Naissances;1902;19020928;10
Naissances;1902;19020929;15
Naissances;1902;19020930;4
Naissances;1902;19021001;17
Naissances;1902;19021002;11
Naissances;1902;19021003;17
Naissances;1902;19021004;10
Naissances;1902;19021005;11
Naissances;1902;19021006;16
Naissances;1902;19021007;12
Naissances;1902;19021008;15
Naissances;1902;19021009;10
Naissances;1902;19021010;10
Naissances;1902;19021011;20
Naissances;1902;19021012;19
Naissances;1902;19021013;4
Naissances;1902;19021014;13
Naissances;1902;19021015;12
Naissances;1902;19021016;16
Naissances;1902;19021017;12
Naissances;1902;19021018;13
Naissances;1902;19021019;15
Naissances;1902;19021020;13
Naissances;1902;19021021;13
Naissances;1902;19021022;15
Naissances;1902;19021023;13
Naissances;1902;19021024;11
Naissances;1902;19021025;20
Naissances;1902;19021026;12
Naissances;1902;19021027;9
Naissances;1902;19021028;13
Naissances;1902;19021029;10
Naissances;1902;19021030;16
Naissances;1902;19021031;20
Naissances;1902;19021101;21
Naissances;1902;19021102;11
Naissances;1902;19021103;9
Naissances;1902;19021104;16
Naissances;1902;19021105;16
Naissances;1902;19021106;8
Naissances;1902;19021107;9
Naissances;1902;19021108;9
Naissances;1902;19021109;10
Naissances;1902;19021110;9
Naissances;1902;19021111;6
Naissances;1902;19021112;18
Naissances;1902;19021113;20
Naissances;1902;19021114;13
Naissances;1902;19021115;11
Naissances;1902;19021116;6
Naissances;1902;19021117;8
Naissances;1902;19021118;16
Naissances;1902;19021119;9
Naissances;1902;19021120;10
Naissances;1902;19021121;8
Naissances;1902;19021122;15
Naissances;1902;19021123;12
Naissances;1902;19021124;11
Naissances;1902;19021125;9
Naissances;1902;19021126;14
Naissances;1902;19021127;9
Naissances;1902;19021128;13
Naissances;1902;19021129;17
Naissances;1902;19021130;14
Naissances;1902;19021201;19
Naissances;1902;19021202;13
Naissances;1902;19021203;17
Naissances;1902;19021204;11
Naissances;1902;19021205;9
Naissances;1902;19021206;13
Naissances;1902;19021207;13
Naissances;1902;19021208;14
Naissances;1902;19021209;8
Naissances;1902;19021210;14
Naissances;1902;19021211;20
Naissances;1902;19021212;17
Naissances;1902;19021213;17
Naissances;1902;19021214;12
Naissances;1902;19021215;13
Naissances;1902;19021216;13
Naissances;1902;19021217;6
Naissances;1902;19021218;8
Naissances;1902;19021219;15
Naissances;1902;19021220;7
Naissances;1902;19021221;17
Naissances;1902;19021222;9
Naissances;1902;19021223;14
Naissances;1902;19021224;9
Naissances;1902;19021225;7
Naissances;1902;19021226;15
Naissances;1902;19021227;9
Naissances;1902;19021228;17
Naissances;1902;19021229;10
Naissances;1902;19021230;10
Naissances;1902;19021231;16
Naissances;1903;19030101;8
Naissances;1903;19030102;13
Naissances;1903;19030103;16
Naissances;1903;19030104;14
Naissances;1903;19030105;11
Naissances;1903;19030106;10
Naissances;1903;19030107;12
Naissances;1903;19030108;16
Naissances;1903;19030109;12
Naissances;1903;19030110;14
Naissances;1903;19030111;15
Naissances;1903;19030112;10
Naissances;1903;19030113;19
Naissances;1903;19030114;10
Naissances;1903;19030115;18
Naissances;1903;19030116;21
Naissances;1903;19030117;16
Naissances;1903;19030118;9
Naissances;1903;19030119;15
Naissances;1903;19030120;10
Naissances;1903;19030121;18
Naissances;1903;19030122;22
Naissances;1903;19030123;24
Naissances;1903;19030124;18
Naissances;1903;19030125;15
Naissances;1903;19030126;15
Naissances;1903;19030127;11
Naissances;1903;19030128;12
Naissances;1903;19030129;17
Naissances;1903;19030130;14
Naissances;1903;19030131;6
Naissances;1903;19030201;13
Naissances;1903;19030202;13
Naissances;1903;19030203;14
Naissances;1903;19030204;16
Naissances;1903;19030205;16
Naissances;1903;19030206;21
Naissances;1903;19030207;19
Naissances;1903;19030208;16
Naissances;1903;19030209;15
Naissances;1903;19030210;14
Naissances;1903;19030211;11
Naissances;1903;19030212;13
Naissances;1903;19030213;13
Naissances;1903;19030214;17
Naissances;1903;19030215;10
Naissances;1903;19030216;17
Naissances;1903;19030217;16
Naissances;1903;19030218;12
Naissances;1903;19030219;14
Naissances;1903;19030220;17
Naissances;1903;19030221;11
Naissances;1903;19030222;15
Naissances;1903;19030223;10
Naissances;1903;19030224;11
Naissances;1903;19030225;20
Naissances;1903;19030226;7
Naissances;1903;19030227;12
Naissances;1903;19030228;20
Naissances;1903;19030301;14
Naissances;1903;19030302;9
Naissances;1903;19030303;14
Naissances;1903;19030304;8
Naissances;1903;19030305;14
Naissances;1903;19030306;19
Naissances;1903;19030307;10
Naissances;1903;19030308;14
Naissances;1903;19030309;12
Naissances;1903;19030310;12
Naissances;1903;19030311;16
Naissances;1903;19030312;12
Naissances;1903;19030313;13
Naissances;1903;19030314;22
Naissances;1903;19030315;18
Naissances;1903;19030316;15
Naissances;1903;19030317;13
Naissances;1903;19030318;16
Naissances;1903;19030319;19
Naissances;1903;19030320;11
Naissances;1903;19030321;15
Naissances;1903;19030322;18
Naissances;1903;19030323;20
Naissances;1903;19030324;12
Naissances;1903;19030325;18
Naissances;1903;19030326;14
Naissances;1903;19030327;11
Naissances;1903;19030328;20
Naissances;1903;19030329;8
Naissances;1903;19030330;12
Naissances;1903;19030331;17
Naissances;1903;19030401;10
Naissances;1903;19030402;11
Naissances;1903;19030403;15
Naissances;1903;19030404;11
Naissances;1903;19030405;12
Naissances;1903;19030406;16
Naissances;1903;19030407;19
Naissances;1903;19030408;11
Naissances;1903;19030409;8
Naissances;1903;19030410;17
Naissances;1903;19030411;13
Naissances;1903;19030412;13
Naissances;1903;19030413;9
Naissances;1903;19030414;9
Naissances;1903;19030415;13
Naissances;1903;19030416;6
Naissances;1903;19030417;15
Naissances;1903;19030418;17
Naissances;1903;19030419;9
Naissances;1903;19030420;14
Naissances;1903;19030421;12
Naissances;1903;19030422;15
Naissances;1903;19030423;20
Naissances;1903;19030424;17
Naissances;1903;19030425;7
Naissances;1903;19030426;14
Naissances;1903;19030427;13
Naissances;1903;19030428;12
Naissances;1903;19030429;7
Naissances;1903;19030430;17
Naissances;1903;19030501;17
Naissances;1903;19030502;10
Naissances;1903;19030503;17
Naissances;1903;19030504;17
Naissances;1903;19030505;15
Naissances;1903;19030506;15
Naissances;1903;19030507;10
Naissances;1903;19030508;17
Naissances;1903;19030509;23
Naissances;1903;19030510;19
Naissances;1903;19030511;23
Naissances;1903;19030512;14
Naissances;1903;19030513;14
Naissances;1903;19030514;15
Naissances;1903;19030515;11
Naissances;1903;19030516;16
Naissances;1903;19030517;27
Naissances;1903;19030518;15
Naissances;1903;19030519;9
Naissances;1903;19030520;17
Naissances;1903;19030521;11
Naissances;1903;19030522;11
Naissances;1903;19030523;18
Naissances;1903;19030524;14
Naissances;1903;19030525;15
Naissances;1903;19030526;14
Naissances;1903;19030527;16
Naissances;1903;19030528;7
Naissances;1903;19030529;12
Naissances;1903;19030530;9
Naissances;1903;19030531;9
Naissances;1903;19030601;11
Naissances;1903;19030602;15
Naissances;1903;19030603;14
Naissances;1903;19030604;13
Naissances;1903;19030605;19
Naissances;1903;19030606;18
Naissances;1903;19030607;13
Naissances;1903;19030608;19
Naissances;1903;19030609;15
Naissances;1903;19030610;14
Naissances;1903;19030611;20
Naissances;1903;19030612;15
Naissances;1903;19030613;13
Naissances;1903;19030614;10
Naissances;1903;19030615;11
Naissances;1903;19030616;9
Naissances;1903;19030617;10
Naissances;1903;19030618;11
Naissances;1903;19030619;13
Naissances;1903;19030620;10
Naissances;1903;19030621;14
Naissances;1903;19030622;10
Naissances;1903;19030623;16
Naissances;1903;19030624;8
Naissances;1903;19030625;12
Naissances;1903;19030626;18
Naissances;1903;19030627;15
Naissances;1903;19030628;19
Naissances;1903;19030629;16
Naissances;1903;19030630;17
Naissances;1903;19030701;20
Naissances;1903;19030702;15
Naissances;1903;19030703;11
Naissances;1903;19030704;16
Naissances;1903;19030705;16
Naissances;1903;19030706;12
Naissances;1903;19030707;13
Naissances;1903;19030708;16
Naissances;1903;19030709;16
Naissances;1903;19030710;24
Naissances;1903;19030711;17
Naissances;1903;19030712;15
Naissances;1903;19030713;16
Naissances;1903;19030714;18
Naissances;1903;19030715;11
Naissances;1903;19030716;17
Naissances;1903;19030717;20
Naissances;1903;19030718;9
Naissances;1903;19030719;14
Naissances;1903;19030720;12
Naissances;1903;19030721;14
Naissances;1903;19030722;10
Naissances;1903;19030723;20
Naissances;1903;19030724;11
Naissances;1903;19030725;8
Naissances;1903;19030726;10
Naissances;1903;19030727;18
Naissances;1903;19030728;12
Naissances;1903;19030729;13
Naissances;1903;19030730;12
Naissances;1903;19030731;13
Naissances;1903;19030801;12
Naissances;1903;19030802;11
Naissances;1903;19030803;14
Naissances;1903;19030804;17
Naissances;1903;19030805;10
Naissances;1903;19030806;11
Naissances;1903;19030807;9
Naissances;1903;19030808;18
Naissances;1903;19030809;12
Naissances;1903;19030810;14
Naissances;1903;19030811;12
Naissances;1903;19030812;16
Naissances;1903;19030813;11
Naissances;1903;19030814;8
Naissances;1903;19030815;7
Naissances;1903;19030816;11
Naissances;1903;19030817;9
Naissances;1903;19030818;15
Naissances;1903;19030819;7
Naissances;1903;19030820;8
Naissances;1903;19030821;20
Naissances;1903;19030822;15
Naissances;1903;19030823;16
Naissances;1903;19030824;9
Naissances;1903;19030825;11
Naissances;1903;19030826;17
Naissances;1903;19030827;11
Naissances;1903;19030828;13
Naissances;1903;19030829;15
Naissances;1903;19030830;15
Naissances;1903;19030831;12
Naissances;1903;19030901;7
Naissances;1903;19030902;8
Naissances;1903;19030903;12
Naissances;1903;19030904;7
Naissances;1903;19030905;11
Naissances;1903;19030906;12
Naissances;1903;19030907;10
Naissances;1903;19030908;6
Naissances;1903;19030909;9
Naissances;1903;19030910;8
Naissances;1903;19030911;10
Naissances;1903;19030912;10
Naissances;1903;19030913;16
Naissances;1903;19030914;10
Naissances;1903;19030915;13
Naissances;1903;19030916;15
Naissances;1903;19030917;11
Naissances;1903;19030918;11
Naissances;1903;19030919;21
Naissances;1903;19030920;12
Naissances;1903;19030921;23
Naissances;1903;19030922;12
Naissances;1903;19030923;11
Naissances;1903;19030924;14
Naissances;1903;19030925;13
Naissances;1903;19030926;12
Naissances;1903;19030927;13
Naissances;1903;19030928;11
Naissances;1903;19030929;13
Naissances;1903;19030930;9
Naissances;1903;19031001;24
Naissances;1903;19031002;15
Naissances;1903;19031003;7
Naissances;1903;19031004;16
Naissances;1903;19031005;10
Naissances;1903;19031006;10
Naissances;1903;19031007;14
Naissances;1903;19031008;22
Naissances;1903;19031009;17
Naissances;1903;19031010;16
Naissances;1903;19031011;6
Naissances;1903;19031012;14
Naissances;1903;19031013;16
Naissances;1903;19031014;15
Naissances;1903;19031015;7
Naissances;1903;19031016;8
Naissances;1903;19031017;11
Naissances;1903;19031018;10
Naissances;1903;19031019;9
Naissances;1903;19031020;12
Naissances;1903;19031021;8
Naissances;1903;19031022;16
Naissances;1903;19031023;11
Naissances;1903;19031024;11
Naissances;1903;19031025;9
Naissances;1903;19031026;16
Naissances;1903;19031027;9
Naissances;1903;19031028;13
Naissances;1903;19031029;15
Naissances;1903;19031030;12
Naissances;1903;19031031;13
Naissances;1903;19031101;12
Naissances;1903;19031102;13
Naissances;1903;19031103;16
Naissances;1903;19031104;11
Naissances;1903;19031105;18
Naissances;1903;19031106;10
Naissances;1903;19031107;9
Naissances;1903;19031108;7
Naissances;1903;19031109;16
Naissances;1903;19031110;8
Naissances;1903;19031111;14
Naissances;1903;19031112;13
Naissances;1903;19031113;10
Naissances;1903;19031114;10
Naissances;1903;19031115;10
Naissances;1903;19031116;17
Naissances;1903;19031117;13
Naissances;1903;19031118;18
Naissances;1903;19031119;13
Naissances;1903;19031120;13
Naissances;1903;19031121;17
Naissances;1903;19031122;12
Naissances;1903;19031123;12
Naissances;1903;19031124;11
Naissances;1903;19031125;9
Naissances;1903;19031126;15
Naissances;1903;19031127;6
Naissances;1903;19031128;16
Naissances;1903;19031129;22
Naissances;1903;19031130;15
Naissances;1903;19031201;12
Naissances;1903;19031202;17
Naissances;1903;19031203;17
Naissances;1903;19031204;20
Naissances;1903;19031205;11
Naissances;1903;19031206;12
Naissances;1903;19031207;15
Naissances;1903;19031208;11
Naissances;1903;19031209;17
Naissances;1903;19031210;13
Naissances;1903;19031211;16
Naissances;1903;19031212;19
Naissances;1903;19031213;10
Naissances;1903;19031214;10
Naissances;1903;19031215;10
Naissances;1903;19031216;8
Naissances;1903;19031217;13
Naissances;1903;19031218;10
Naissances;1903;19031219;10
Naissances;1903;19031220;12
Naissances;1903;19031221;16
Naissances;1903;19031222;9
Naissances;1903;19031223;14
Naissances;1903;19031224;19
Naissances;1903;19031225;15
Naissances;1903;19031226;8
Naissances;1903;19031227;17
Naissances;1903;19031228;7
Naissances;1903;19031229;13
Naissances;1903;19031230;12
Naissances;1903;19031231;19
Naissances;1904;19040101;18
Naissances;1904;19040102;10
Naissances;1904;19040103;17
Naissances;1904;19040104;7
Naissances;1904;19040105;11
Naissances;1904;19040106;11
Naissances;1904;19040107;11
Naissances;1904;19040108;21
Naissances;1904;19040109;11
Naissances;1904;19040110;15
Naissances;1904;19040111;11
Naissances;1904;19040112;19
Naissances;1904;19040113;18
Naissances;1904;19040114;10
Naissances;1904;19040115;18
Naissances;1904;19040116;17
Naissances;1904;19040117;20
Naissances;1904;19040118;10
Naissances;1904;19040119;11
Naissances;1904;19040120;19
Naissances;1904;19040121;10
Naissances;1904;19040122;11
Naissances;1904;19040123;10
Naissances;1904;19040124;12
Naissances;1904;19040125;11
Naissances;1904;19040126;11
Naissances;1904;19040127;9
Naissances;1904;19040128;9
Naissances;1904;19040129;15
Naissances;1904;19040130;12
Naissances;1904;19040131;12
Naissances;1904;19040201;16
Naissances;1904;19040202;8
Naissances;1904;19040203;10
Naissances;1904;19040204;18
Naissances;1904;19040205;15
Naissances;1904;19040206;11
Naissances;1904;19040207;14
Naissances;1904;19040208;14
Naissances;1904;19040209;15
Naissances;1904;19040210;9
Naissances;1904;19040211;14
Naissances;1904;19040212;10
Naissances;1904;19040213;13
Naissances;1904;19040214;10
Naissances;1904;19040215;9
Naissances;1904;19040216;7
Naissances;1904;19040217;19
Naissances;1904;19040218;13
Naissances;1904;19040219;11
Naissances;1904;19040220;10
Naissances;1904;19040221;14
Naissances;1904;19040222;13
Naissances;1904;19040223;13
Naissances;1904;19040224;15
Naissances;1904;19040225;16
Naissances;1904;19040226;10
Naissances;1904;19040227;16
Naissances;1904;19040228;12
Naissances;1904;19040229;1
Naissances;1904;19040301;7
Naissances;1904;19040302;13
Naissances;1904;19040303;14
Naissances;1904;19040304;16
Naissances;1904;19040305;20
Naissances;1904;19040306;14
Naissances;1904;19040307;16
Naissances;1904;19040308;15
Naissances;1904;19040309;13
Naissances;1904;19040310;19
Naissances;1904;19040311;6
Naissances;1904;19040312;18
Naissances;1904;19040313;9
Naissances;1904;19040314;12
Naissances;1904;19040315;7
Naissances;1904;19040316;16
Naissances;1904;19040317;16
Naissances;1904;19040318;17
Naissances;1904;19040319;9
Naissances;1904;19040320;19
Naissances;1904;19040321;16
Naissances;1904;19040322;7
Naissances;1904;19040323;13
Naissances;1904;19040324;22
Naissances;1904;19040325;13
Naissances;1904;19040326;7
Naissances;1904;19040327;17
Naissances;1904;19040328;11
Naissances;1904;19040329;10
Naissances;1904;19040330;13
Naissances;1904;19040331;12
Naissances;1904;19040401;12
Naissances;1904;19040402;9
Naissances;1904;19040403;14
Naissances;1904;19040404;20
Naissances;1904;19040405;13
Naissances;1904;19040406;13
Naissances;1904;19040407;10
Naissances;1904;19040408;8
Naissances;1904;19040409;6
Naissances;1904;19040410;16
Naissances;1904;19040411;11
Naissances;1904;19040412;12
Naissances;1904;19040413;13
Naissances;1904;19040414;13
Naissances;1904;19040415;20
Naissances;1904;19040416;11
Naissances;1904;19040417;12
Naissances;1904;19040418;15
Naissances;1904;19040419;5
Naissances;1904;19040420;14
Naissances;1904;19040421;11
Naissances;1904;19040422;8
Naissances;1904;19040423;12
Naissances;1904;19040424;18
Naissances;1904;19040425;8
Naissances;1904;19040426;13
Naissances;1904;19040427;10
Naissances;1904;19040428;24
Naissances;1904;19040429;14
Naissances;1904;19040430;10
Naissances;1904;19040501;17
Naissances;1904;19040502;22
Naissances;1904;19040503;14
Naissances;1904;19040504;10
Naissances;1904;19040505;13
Naissances;1904;19040506;15
Naissances;1904;19040507;10
Naissances;1904;19040508;14
Naissances;1904;19040509;18
Naissances;1904;19040510;18
Naissances;1904;19040511;14
Naissances;1904;19040512;8
Naissances;1904;19040513;18
Naissances;1904;19040514;18
Naissances;1904;19040515;18
Naissances;1904;19040516;15
Naissances;1904;19040517;11
Naissances;1904;19040518;13
Naissances;1904;19040519;8
Naissances;1904;19040520;16
Naissances;1904;19040521;9
Naissances;1904;19040522;15
Naissances;1904;19040523;16
Naissances;1904;19040524;17
Naissances;1904;19040525;15
Naissances;1904;19040526;9
Naissances;1904;19040527;11
Naissances;1904;19040528;12
Naissances;1904;19040529;10
Naissances;1904;19040530;10
Naissances;1904;19040531;11
Naissances;1904;19040601;16
Naissances;1904;19040602;14
